Organismo;CpG_Count
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;1
Sakvas1;0
Sakvas1;2
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;1
Sakvas1;0
Sakvas1;1
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;1
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Sakvas1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;1
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;1
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Mucfus1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;1
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;1
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;1
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;1
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Rhisto1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;1
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
Spoumb1;0
